Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features Gen3][Reflash: LucasW_21STI_STG1e_COBBSF_93oct.ptm - Realtime: LucasW_21STI_STG1e_COBBSF_93oct.ptm]"
91.141,3.12,-0.47,-6.25,0.00,14.36,17,11,12.9,14.36,14.16,-2.53,14.57,0.98,15.69,189,1.000,0.00,0.00,4,40.50,13.91,100,2.58,11.81,3259,119.42,4.11,0.00,8.84,1.000,22.0,55,0.00,0
91.235,2.34,-0.55,-5.47,0.00,14.36,18,10,12.9,14.36,13.92,-2.52,14.58,0.98,15.68,189,1.000,0.00,0.00,4,40.50,13.31,100,2.58,11.80,3284,119.41,4.12,0.00,8.84,1.000,21.6,55,0.00,0
91.318,2.34,-0.55,-5.47,0.00,14.36,17,10,12.9,14.36,13.60,-2.43,14.59,0.98,15.69,189,1.000,0.00,0.00,4,40.50,14.01,100,2.58,11.80,3284,119.40,4.12,0.00,8.83,1.000,22.0,55,0.00,0
91.417,1.56,-0.55,-5.47,0.00,14.47,18,10,12.5,14.36,13.68,-2.48,14.58,0.98,15.66,189,1.000,0.00,0.00,4,40.50,13.92,100,2.56,11.87,3262,112.39,4.05,0.00,8.83,1.000,21.2,55,0.00,0
91.505,1.56,-0.47,-5.47,0.00,14.47,18,10,12.5,14.36,13.76,-2.61,14.58,0.96,15.67,189,1.000,0.00,0.00,4,41.00,13.31,100,2.56,11.87,3283,112.39,3.61,0.00,8.83,1.000,21.2,55,0.00,0
91.616,0.78,-0.47,-4.69,0.00,14.24,17,10,12.5,14.36,14.16,-2.66,14.57,0.95,15.75,189,1.000,0.00,0.00,4,41.00,13.26,100,2.56,11.62,3271,112.37,3.86,0.00,8.83,1.000,21.2,55,0.00,0
91.669,0.00,-0.70,-4.69,0.00,14.47,18,10,12.9,14.36,13.84,-2.71,14.59,0.95,15.76,189,1.000,0.00,0.00,4,40.50,13.35,100,2.56,11.62,3294,119.33,3.88,0.00,8.83,1.000,21.2,55,0.00,0
91.775,0.78,-0.55,-4.69,0.00,14.59,17,11,12.9,14.36,13.92,-2.41,14.60,0.97,15.73,189,1.000,0.00,0.00,4,41.00,13.36,100,2.60,11.81,3297,119.29,4.07,0.00,8.83,1.000,22.0,55,0.00,0
91.858,1.56,-0.47,-3.91,0.00,14.93,18,10,12.9,14.36,14.16,-2.31,14.58,0.98,15.67,189,1.000,0.00,0.00,4,40.50,13.99,100,2.60,11.99,3278,119.27,3.92,0.00,8.83,1.000,22.0,55,0.00,0
91.944,2.34,-0.08,-3.91,0.00,14.81,17,10,12.9,14.36,14.00,-2.24,14.51,0.98,15.62,189,1.000,0.00,0.00,4,40.50,13.97,100,2.58,12.05,3275,119.26,3.90,0.00,8.83,1.000,22.0,55,0.00,0
92.034,1.56,0.00,-3.91,0.00,14.47,18,10,12.9,14.36,14.08,-2.38,14.49,0.97,15.61,189,1.000,0.00,0.00,4,40.50,14.01,100,2.58,11.97,3284,119.24,3.94,0.00,8.83,1.000,21.6,55,0.00,0
92.132,1.56,-0.08,-3.91,0.00,14.36,17,10,12.5,14.36,14.16,-2.47,14.51,0.97,15.65,189,1.000,0.00,0.00,4,40.50,14.02,100,2.58,11.85,3285,112.21,3.61,0.00,8.83,1.000,21.2,55,0.00,0
92.220,0.78,-0.16,-3.91,0.00,14.24,17,10,12.5,14.36,13.76,-2.53,14.52,0.95,15.71,189,1.000,0.00,0.00,4,41.00,13.33,99,2.58,11.74,3290,112.18,3.73,0.00,8.83,1.000,21.6,55,0.00,0
92.292,0.78,-0.31,-3.12,0.00,14.47,17,10,12.9,14.36,14.16,-2.35,14.53,0.96,15.68,189,1.000,0.00,0.00,4,41.00,13.45,99,2.60,11.80,3318,119.15,4.11,0.00,8.83,1.000,21.6,55,0.00,0
92.375,0.78,-0.31,-3.12,0.00,14.59,17,10,12.5,14.36,13.68,-2.37,14.55,0.97,15.65,189,1.000,0.00,0.00,4,41.00,14.17,99,2.60,11.95,3320,112.11,3.95,0.00,8.83,1.000,21.6,55,0.00,0
92.467,0.78,-0.31,-3.12,0.00,14.70,17,10,12.9,14.36,14.16,-2.31,14.54,0.96,15.62,189,1.000,0.00,0.00,4,40.50,14.09,99,2.60,11.93,3301,119.09,3.97,0.00,8.83,1.000,21.6,55,0.00,0
92.541,0.78,-0.16,-3.12,0.00,14.59,18,10,12.9,14.36,14.00,-2.32,14.52,0.97,15.61,189,1.000,0.00,0.00,4,40.50,14.11,99,2.60,12.03,3307,119.06,3.88,0.00,8.83,1.000,22.0,55,0.00,0
92.637,1.56,-0.16,-3.12,0.00,14.70,17,10,12.9,14.36,13.84,-2.17,14.52,0.97,15.61,189,1.000,0.00,0.00,4,40.50,14.13,99,2.60,11.99,3312,119.02,3.92,0.00,8.83,1.000,22.0,55,0.00,0
92.714,1.56,-0.08,-3.12,0.00,14.59,17,10,12.9,14.36,14.08,-2.20,14.51,0.97,15.56,189,1.000,0.00,0.00,4,40.50,14.23,99,2.62,12.12,3334,118.98,3.78,0.00,8.83,1.000,21.6,55,0.00,0
92.811,1.56,-0.08,-2.34,0.00,14.47,18,10,12.5,14.36,14.08,-2.41,14.50,0.96,15.58,189,1.000,0.00,0.00,4,41.00,14.25,99,2.60,11.95,3339,111.93,3.49,0.00,8.83,1.000,21.2,56,0.00,0
92.895,0.78,-0.16,-2.34,0.00,14.36,17,11,12.9,14.36,14.08,-2.52,14.51,0.95,15.61,189,1.000,0.00,0.00,4,41.00,13.55,99,2.58,11.85,3343,118.93,3.60,0.00,8.83,1.000,21.2,56,0.00,0
92.997,0.78,-0.23,-2.34,0.00,14.36,18,10,12.9,14.36,14.08,-2.43,14.53,0.95,15.63,189,1.000,0.00,0.00,4,41.00,13.57,99,2.60,11.89,3348,118.88,4.01,0.00,8.82,1.000,21.6,56,0.00,0
93.085,0.78,-0.23,-2.34,0.00,14.70,17,10,12.5,14.36,14.00,-2.34,14.53,0.95,15.64,189,1.000,0.00,0.00,4,41.00,14.31,99,2.60,11.95,3354,111.81,3.94,0.00,8.82,1.000,21.2,56,0.00,0
93.166,1.56,-0.16,-2.34,0.00,14.59,18,10,12.9,14.36,14.08,-2.49,14.52,0.94,15.63,189,1.000,0.00,0.00,4,41.00,13.62,99,2.60,11.76,3359,118.80,4.13,0.00,8.82,1.000,21.6,56,0.00,0
93.258,0.78,-0.16,-2.34,0.00,14.47,17,10,12.9,14.36,14.16,-2.26,14.51,0.95,15.60,189,1.000,0.00,0.00,4,41.00,14.34,99,2.62,11.99,3362,118.76,3.90,0.00,8.82,1.000,22.0,56,0.00,0
93.358,1.56,-0.08,-2.34,0.00,14.70,17,10,12.9,14.36,13.84,-2.19,14.49,0.95,15.56,189,1.000,0.00,0.00,4,40.50,14.28,99,2.60,12.10,3348,118.72,3.78,0.00,8.82,1.000,22.0,56,0.00,0
93.434,2.34,0.08,0.00,0.00,14.70,18,10,12.9,14.36,13.92,-2.18,14.48,0.95,15.57,189,1.000,0.00,0.00,4,41.00,14.39,99,2.62,12.07,3372,118.69,3.81,0.00,8.82,1.000,22.0,56,0.00,0
93.523,2.34,0.08,0.00,0.00,14.59,17,10,12.5,14.36,13.84,-2.20,14.47,0.95,15.56,189,1.000,0.00,0.00,4,41.00,14.41,99,2.62,12.09,3378,111.61,3.80,0.00,8.82,1.000,22.0,57,0.00,0
93.621,2.34,0.08,0.00,0.00,14.36,18,10,12.5,14.36,13.76,-2.38,14.48,0.95,15.55,189,1.000,0.00,0.00,4,41.00,14.42,99,2.60,11.93,3379,111.57,3.50,0.00,8.82,1.000,21.2,57,0.00,0
93.705,0.78,-0.16,0.00,0.00,14.13,17,10,12.5,14.36,14.16,-2.55,14.49,0.92,15.59,189,1.000,0.00,0.00,4,41.50,13.73,99,2.58,11.80,3386,111.54,3.63,0.00,8.82,1.000,21.2,57,0.00,0
93.806,0.00,-0.47,0.00,0.00,14.13,18,10,12.9,14.36,13.84,-2.57,14.52,0.92,15.62,189,1.000,0.00,0.00,4,41.50,13.67,99,2.58,11.76,3372,118.53,3.66,0.00,8.82,1.000,21.6,57,0.00,0
93.895,0.00,-0.70,0.00,0.00,14.47,17,11,12.9,14.36,14.16,-2.29,14.58,0.93,15.60,189,1.000,0.00,0.00,4,41.00,13.68,99,2.60,11.99,3376,118.49,3.44,0.00,8.82,1.000,21.2,57,0.00,0
93.969,0.78,-0.47,0.00,0.00,14.81,18,10,12.9,14.36,14.08,-2.26,14.57,0.94,15.61,189,1.000,0.00,0.00,4,40.50,14.42,99,2.62,11.89,3380,118.45,3.97,0.00,8.82,1.000,22.0,57,0.00,0
94.075,1.56,-0.08,0.00,0.00,14.81,17,10,12.9,14.36,13.92,-2.27,14.50,0.94,15.53,189,1.000,0.00,0.00,4,41.00,14.50,99,2.62,12.09,3399,118.43,3.77,0.00,8.82,1.000,22.0,57,0.00,0
94.159,1.56,0.08,0.00,0.00,14.59,18,10,12.9,14.36,13.92,-2.27,14.48,0.94,15.55,189,1.000,0.00,0.00,4,40.50,14.45,99,2.62,12.03,3387,118.40,3.84,0.00,8.82,1.000,22.0,57,0.00,0
94.247,1.56,0.08,0.00,0.00,14.59,17,10,12.9,14.36,14.16,-2.12,14.46,0.95,15.52,189,1.000,0.00,0.00,4,40.50,14.46,99,2.64,12.09,3389,118.36,3.78,0.00,8.82,1.000,22.0,57,0.00,0
94.335,2.34,0.16,0.00,0.00,14.59,18,10,12.9,14.36,13.84,-2.15,14.46,0.95,15.50,189,1.000,0.00,0.00,4,41.00,14.56,99,2.64,12.14,3412,118.34,3.70,0.00,8.82,1.000,22.0,57,0.00,0
94.420,2.34,0.16,0.00,0.00,14.59,17,10,12.9,14.36,14.00,-2.15,14.45,0.95,15.51,189,1.000,0.00,0.00,4,41.00,14.57,99,2.64,12.16,3416,118.31,3.69,0.00,8.82,1.000,22.0,57,0.00,0
94.518,2.34,0.16,0.00,0.00,14.47,17,10,12.9,14.36,13.84,-2.12,14.45,0.95,15.46,189,1.000,0.00,0.00,4,41.00,14.60,99,2.64,12.18,3421,118.28,3.71,0.00,8.82,1.000,22.0,57,0.00,0
94.598,2.34,0.08,0.00,0.00,14.47,18,10,12.5,14.36,13.92,-2.06,14.46,0.95,15.47,189,1.000,0.00,0.00,4,40.50,14.49,99,2.64,12.14,3395,111.21,3.71,0.00,8.82,1.000,22.0,57,0.00,0
94.688,2.34,0.00,0.00,0.00,14.36,17,11,12.5,14.36,14.16,-2.41,14.47,0.93,15.47,189,1.000,0.00,0.00,4,41.00,14.49,99,2.60,12.12,3397,111.21,3.29,0.00,8.81,1.000,21.2,57,0.00,0
94.781,1.56,-0.31,0.00,0.00,14.13,17,10,12.5,14.36,13.60,-2.53,14.50,0.92,15.57,189,1.000,0.00,0.00,4,41.50,13.86,99,2.60,11.76,3418,111.20,3.64,0.00,8.81,1.000,21.2,57,0.00,0
94.851,0.78,-0.47,0.00,0.00,14.36,18,10,12.9,14.36,13.92,-2.29,14.54,0.93,15.60,189,1.000,0.00,0.00,4,41.50,13.88,99,2.64,11.76,3425,118.23,3.64,0.00,8.81,1.000,22.0,57,0.00,0
94.940,1.56,-0.47,0.00,0.00,14.70,17,10,12.9,14.36,14.08,-2.13,14.55,0.94,15.56,189,1.000,0.00,0.00,4,40.50,14.51,99,2.64,12.05,3402,118.21,3.79,0.00,8.81,1.000,22.0,57,0.00,0
95.031,2.34,-0.08,0.00,0.00,14.93,18,10,12.9,14.36,14.00,-2.13,14.51,0.95,15.51,189,1.000,0.00,0.00,4,40.50,14.52,99,2.64,12.22,3403,118.20,3.63,0.00,8.81,1.000,22.0,57,0.00,0
95.129,2.34,0.08,0.00,0.00,14.70,17,10,12.9,14.36,13.92,-2.27,14.47,0.93,15.50,189,1.000,0.00,0.00,4,40.50,14.52,99,2.62,12.18,3403,118.19,3.67,0.00,8.81,1.000,22.0,57,0.00,0
95.216,2.34,0.16,0.00,0.00,14.47,18,10,12.9,14.36,13.92,-2.21,14.46,0.94,15.52,189,1.000,0.00,0.00,4,41.00,14.54,99,2.64,11.99,3407,118.18,3.42,0.00,8.81,1.000,22.0,57,0.00,0
95.301,2.34,0.08,0.00,0.00,14.47,17,10,12.5,14.36,13.76,-2.07,14.46,0.95,15.49,189,1.000,0.00,0.00,4,40.50,14.52,99,2.64,12.18,3403,111.12,3.67,0.00,8.81,1.000,22.0,57,0.00,0
95.384,3.12,0.08,0.00,0.00,14.59,18,10,12.5,14.36,14.00,-2.29,14.47,0.93,15.48,189,1.000,0.00,0.00,4,40.50,14.51,99,2.62,12.16,3402,111.13,3.68,0.00,8.81,1.000,21.6,57,0.00,0
95.458,2.34,0.00,0.00,0.00,14.47,17,10,12.5,14.36,14.00,-2.35,14.47,0.93,15.53,189,1.000,0.00,0.00,4,41.50,14.61,99,2.60,11.95,3424,111.13,3.32,0.00,8.81,1.000,21.2,57,0.00,0
95.535,2.34,-0.08,0.00,0.00,14.36,17,10,12.5,14.36,13.84,-2.20,14.50,0.93,15.54,189,1.000,0.00,0.00,4,41.00,14.63,99,2.64,12.03,3429,111.13,3.37,0.00,8.81,1.000,22.0,57,0.00,0
95.636,2.34,-0.16,0.00,0.00,14.59,17,10,12.9,14.36,14.08,-2.21,14.50,0.94,15.52,189,1.000,0.00,0.00,4,41.00,14.60,99,2.64,12.05,3421,118.17,3.79,0.00,8.81,1.000,22.0,57,0.00,0
95.725,2.34,-0.08,0.00,0.00,14.47,17,10,12.5,14.21,13.92,-2.41,14.50,0.92,15.51,189,1.000,0.00,0.00,4,41.00,14.50,99,2.60,12.12,3399,111.12,3.33,0.00,8.81,1.000,21.2,57,0.00,0
95.808,2.34,-0.23,0.00,0.00,14.36,18,10,12.5,14.36,14.16,-2.48,14.50,0.92,15.56,189,1.000,0.00,0.00,4,41.00,13.79,99,2.62,11.85,3402,111.13,3.55,0.00,8.81,1.000,21.2,57,0.00,0
95.896,1.56,-0.31,0.00,0.00,14.47,17,10,12.5,14.36,14.08,-2.47,14.52,0.92,15.58,189,1.000,0.00,0.00,4,41.00,13.79,99,2.62,11.80,3401,111.13,3.61,0.00,8.81,1.000,21.2,57,0.00,0
95.975,1.56,-0.31,0.00,0.00,14.59,18,10,12.5,14.36,14.16,-2.42,14.53,0.92,15.61,189,1.000,0.00,0.00,4,41.50,13.86,99,2.62,11.87,3420,111.12,3.58,0.00,8.81,1.000,21.6,57,0.00,0
96.065,2.34,-0.23,0.00,0.00,14.59,17,10,12.5,14.36,14.00,-2.42,14.52,0.92,15.60,189,1.000,0.00,0.00,4,41.50,13.86,99,2.62,11.89,3419,111.14,3.52,0.00,8.81,1.000,21.6,57,0.00,0
96.150,2.34,-0.08,0.00,0.00,14.59,17,10,12.5,14.36,13.92,-2.42,14.50,0.92,15.58,189,1.000,0.00,0.00,4,41.00,14.49,99,2.62,11.89,3396,111.14,3.49,0.00,8.81,1.000,21.2,57,0.00,0
96.241,2.34,-0.08,0.00,0.00,14.59,17,10,12.5,14.36,14.16,-2.42,14.49,0.92,15.61,189,1.000,0.00,0.00,4,41.00,13.76,99,2.60,11.83,3395,111.15,3.57,0.00,8.80,1.000,21.6,57,0.00,0
96.338,2.34,-0.08,0.00,0.00,14.47,18,10,12.5,14.36,13.92,-2.59,14.49,0.92,15.61,189,1.000,0.00,0.00,4,41.00,13.75,99,2.58,11.89,3391,104.11,3.07,0.00,8.73,1.000,20.8,57,0.00,0
96.420,1.56,-0.08,0.00,0.00,14.36,17,10,12.5,14.21,14.08,-2.78,14.50,0.89,15.69,189,1.000,0.00,0.00,4,41.50,13.75,99,2.58,11.51,3392,104.12,3.32,0.00,8.80,1.000,20.8,57,0.00,0
96.509,0.78,-0.31,0.00,0.00,14.24,18,10,11.4,14.36,14.00,-3.16,14.52,0.88,15.72,189,1.000,0.00,0.00,4,42.00,12.38,99,2.50,11.37,3414,83.79,3.32,0.00,8.80,1.000,19.2,57,0.00,0
96.600,0.00,-0.55,-0.78,0.00,14.01,17,10,7.5,14.36,13.92,-4.13,14.55,0.79,15.89,189,1.000,0.00,0.00,4,44.50,12.36,99,2.42,10.85,3407,30.01,3.85,0.00,8.80,1.000,16.9,57,0.00,0
96.693,-3.12,-0.78,-0.78,0.00,13.67,17,10,0.0,14.36,14.16,-6.02,14.61,0.65,20.07,189,1.000,0.00,0.00,4,47.50,8.68,99,2.18,8.57,3392,16.21,6.14,0.00,8.80,1.000,14.1,57,0.00,0
96.779,-4.69,-1.09,-0.78,0.00,13.78,16,8,0.0,14.36,13.84,-7.04,14.67,0.54,19.52,189,1.000,0.00,0.00,4,47.00,7.97,99,2.08,7.72,3398,12.04,6.99,0.00,0.00,1.000,12.9,57,0.00,0
96.874,0.00,-1.17,-1.56,0.00,13.90,15,5,0.0,14.36,14.08,-7.71,14.69,0.47,17.33,189,1.000,0.00,0.00,4,45.00,0.00,99,2.00,7.08,3366,8.26,7.62,0.00,0.00,1.000,12.2,57,0.00,0
96.964,0.00,-1.17,-1.56,0.00,13.90,12,2,0.0,14.36,14.08,-8.37,14.70,0.40,18.26,189,1.000,0.00,0.00,4,43.00,0.00,99,1.88,6.05,3341,3.71,8.64,0.00,0.00,1.000,10.2,57,0.00,0
97.054,0.00,-1.17,-1.56,0.00,14.81,9,2,0.0,14.36,13.92,-9.14,14.70,0.31,25.11,189,1.000,0.00,0.00,4,41.00,0.00,99,1.72,5.49,3321,0.00,9.20,0.00,0.00,1.000,8.6,57,0.00,0
97.131,0.00,-1.17,-2.34,0.00,16.31,8,2,0.0,14.21,13.92,-9.65,14.71,0.23,18.87,189,1.000,0.00,0.00,4,38.50,0.00,99,1.64,4.70,3300,0.00,10.00,0.00,0.00,1.000,7.8,57,0.00,0
97.229,0.00,-1.17,-2.34,0.00,18.72,6,2,0.0,14.21,14.08,-10.00,14.71,0.20,16.92,189,1.000,0.00,0.00,4,36.00,0.00,99,1.62,4.41,3337,0.00,10.29,0.00,0.00,1.000,7.8,56,0.00,0
97.304,0.00,-1.17,-2.34,0.00,20.44,5,2,0.0,14.36,14.08,-10.16,14.60,0.19,15.71,189,1.000,0.00,0.00,4,34.00,0.00,99,1.62,4.27,3316,0.00,10.43,0.00,0.00,1.000,7.8,56,0.00,0
97.398,0.00,-1.17,-2.34,0.00,20.44,5,2,0.0,14.21,14.00,-10.14,14.62,0.19,14.81,189,1.000,0.00,0.00,4,32.00,0.00,99,1.64,4.14,3323,0.00,10.56,0.00,0.00,1.000,7.8,56,0.00,0
97.494,0.00,-1.17,-3.12,0.00,20.44,5,2,0.0,14.21,14.24,-10.02,14.65,0.19,14.68,189,1.000,0.00,0.00,4,29.50,0.00,99,1.62,4.16,3294,0.00,10.55,0.00,0.00,1.000,7.8,55,0.00,0
97.582,0.00,-1.17,-3.12,0.00,20.44,5,2,0.0,14.21,14.08,-9.86,14.66,0.19,14.55,189,1.000,0.00,0.00,4,27.00,0.00,99,1.62,4.43,3285,0.00,10.28,0.00,0.00,1.000,7.8,55,0.00,0
97.662,0.00,-1.17,-3.12,0.00,20.44,5,2,0.0,14.21,14.08,-9.81,14.66,0.19,14.49,189,1.000,0.00,0.00,4,25.00,0.00,99,1.64,4.43,3249,0.00,10.27,0.00,0.00,1.000,7.8,55,0.00,0
97.734,0.00,-1.17,-3.12,0.00,20.44,5,2,0.0,14.21,14.08,-9.79,14.68,0.19,12.11,189,1.000,0.00,0.00,4,24.00,0.00,99,1.62,4.51,3236,0.00,10.19,0.00,0.00,1.000,7.8,55,0.00,0
97.815,0.00,-1.17,-3.91,0.00,20.44,5,2,0.0,14.21,14.08,-9.75,14.67,0.19,12.11,189,1.000,0.00,0.00,4,24.00,0.00,99,1.62,4.54,3242,0.00,10.16,0.00,0.00,1.000,7.8,55,0.00,0
97.912,0.00,-1.17,-3.91,0.00,20.44,5,2,0.4,14.21,14.08,-9.74,14.68,0.19,12.12,189,1.000,0.00,0.00,4,24.00,0.00,99,1.62,4.54,3210,0.25,10.16,0.00,0.00,1.000,7.8,54,0.00,0
98.000,0.00,-1.17,-3.91,0.00,20.44,5,2,5.1,14.21,14.16,-9.45,14.71,0.21,12.14,189,1.000,0.00,0.00,4,33.00,5.48,99,1.74,4.60,3212,9.28,10.10,0.00,8.80,1.000,10.2,54,0.00,0
98.088,0.00,-1.17,-3.91,0.00,20.44,6,2,7.8,14.21,13.92,-8.78,14.71,0.30,12.12,189,1.000,0.00,0.00,4,42.00,6.86,99,2.04,4.93,3216,33.98,9.77,0.00,8.80,1.000,14.5,54,0.00,0
98.172,0.00,-1.17,-3.91,0.00,20.44,15,4,7.8,14.21,14.08,-7.79,14.71,0.46,12.09,189,1.000,0.00,0.00,4,43.00,9.08,99,2.12,6.34,3272,33.89,8.30,0.00,8.80,1.000,14.9,53,0.00,0
98.266,0.00,-1.17,-4.69,0.00,20.44,20,6,7.1,14.21,13.92,-7.55,14.71,0.52,12.09,189,1.000,0.00,0.00,4,49.00,9.50,99,2.10,6.65,3181,27.46,8.05,0.00,8.81,1.000,13.7,53,0.00,0
98.357,0.00,-1.17,-4.69,0.00,20.44,19,8,8.2,14.21,14.00,-7.75,14.71,0.51,12.11,189,1.000,0.00,0.00,4,49.00,9.59,99,2.12,6.54,3210,40.91,8.16,0.00,8.81,1.000,14.9,53,0.00,0
98.447,0.00,-1.17,-4.69,0.00,20.44,18,9,7.8,14.21,14.16,-7.37,14.71,0.55,12.11,189,1.000,0.00,0.00,4,49.00,10.21,99,2.14,6.86,3190,37.57,7.83,0.00,8.81,1.000,14.9,53,0.00,0
98.528,0.00,-1.17,-4.69,0.00,18.72,17,9,7.8,14.21,14.00,-7.42,14.71,0.55,12.11,189,1.000,0.00,0.00,4,49.00,10.06,99,2.14,6.92,3142,37.88,7.80,0.00,8.81,1.000,14.9,53,0.00,0
98.626,0.00,-1.17,-4.69,0.00,16.31,17,10,7.8,14.21,13.68,-7.37,14.71,0.55,12.12,189,1.000,0.00,0.00,4,49.00,10.10,99,2.12,6.86,3155,37.64,7.83,0.00,8.81,1.000,14.9,53,0.00,0
98.711,0.00,-1.17,-5.47,0.00,14.47,17,10,7.8,14.21,13.68,-7.39,14.71,0.55,12.12,189,1.000,0.00,0.00,4,49.00,8.77,99,2.14,6.90,3164,37.74,7.80,0.00,8.81,1.000,14.9,53,0.00,0
98.808,-2.34,-2.03,-5.47,0.00,13.32,17,10,8.2,14.21,13.84,-7.39,14.83,0.56,14.52,189,1.000,0.00,0.00,4,49.00,8.69,99,2.14,6.88,3134,41.40,7.82,0.00,8.81,1.000,14.9,53,0.00,0
98.894,-2.34,-2.03,-5.47,0.00,12.98,17,10,8.2,14.21,14.00,-7.28,14.83,0.56,14.52,189,1.000,0.00,0.00,4,49.00,8.75,99,2.14,6.94,3155,41.25,7.77,0.00,8.81,0.936,15.3,53,0.00,0
98.989,-2.34,-2.03,-5.47,0.00,13.67,17,10,8.2,14.21,14.16,-7.17,14.83,0.57,14.52,189,1.000,0.00,0.00,4,48.50,8.73,99,2.16,7.08,3149,41.45,7.62,0.00,8.81,0.848,15.3,53,0.00,0
99.077,-3.91,-2.03,-5.47,0.00,13.78,17,10,8.2,14.21,14.00,-7.20,14.83,0.58,14.53,189,1.000,0.00,0.00,4,48.50,8.73,99,2.16,7.08,3147,41.46,7.62,0.00,8.81,0.768,15.3,53,0.00,0
99.160,-7.81,-2.03,-6.25,0.00,13.67,17,10,8.6,14.21,14.08,-7.21,14.83,0.58,14.53,189,1.000,0.00,0.00,4,48.50,8.71,99,2.16,7.12,3140,44.99,7.58,0.00,8.81,0.672,15.3,52,0.00,0
99.248,-9.38,-1.95,-6.25,0.00,13.78,18,10,8.6,14.21,14.08,-7.21,14.83,0.58,14.53,189,1.000,0.00,0.00,4,48.50,7.98,99,2.16,7.10,3117,45.01,7.60,0.00,8.81,0.584,15.3,52,0.00,0
99.345,-10.94,-0.94,-6.25,0.00,14.13,18,10,8.6,14.21,13.92,-7.15,14.72,0.59,14.53,189,1.000,0.00,0.00,4,48.00,7.97,99,2.18,7.17,3113,45.03,7.52,0.00,8.81,0.488,15.3,52,0.00,0
99.428,-11.72,-0.31,-6.25,0.00,14.13,18,10,8.6,14.21,14.00,-7.13,14.64,0.59,14.53,189,1.000,0.00,0.00,4,48.00,8.02,99,2.16,7.14,3131,45.05,7.57,0.00,8.81,0.408,15.3,52,0.00,0
99.517,-12.50,0.00,-6.25,0.00,14.13,19,10,8.6,14.21,14.08,-7.15,14.55,0.59,15.29,189,1.000,0.00,0.00,4,48.00,7.29,99,2.18,7.19,3106,45.08,7.51,0.00,8.81,0.312,15.3,52,0.00,0
99.599,-13.28,0.00,-6.25,0.00,14.13,19,10,8.6,14.21,14.08,-7.09,14.54,0.59,16.42,189,1.000,0.00,0.00,4,48.00,7.28,99,2.18,7.17,3102,45.11,7.52,0.00,8.81,0.232,15.3,52,0.00,0
99.688,-12.50,0.00,-6.25,0.00,14.81,20,10,8.6,14.21,13.92,-7.09,14.54,0.58,17.12,189,1.000,0.00,0.00,4,48.00,6.62,99,2.16,7.23,3101,44.96,7.48,0.00,8.81,0.144,15.3,52,0.00,0
99.788,-8.59,0.16,-7.03,0.00,15.73,20,10,8.6,14.21,14.16,-7.08,14.53,0.58,17.82,189,1.000,0.00,0.00,4,48.00,7.32,99,2.18,7.21,3119,45.14,7.49,0.00,8.81,0.056,15.3,52,0.00,0
99.868,-4.69,0.39,-8.59,0.00,16.31,20,10,8.6,14.21,13.76,-7.11,14.51,0.58,17.97,189,1.000,0.00,0.00,4,48.00,7.27,99,2.16,7.23,3099,45.13,7.46,0.00,8.81,0.000,15.3,52,0.00,0
99.958,-0.78,0.47,-8.59,0.00,16.19,20,10,8.6,14.21,13.76,-7.10,14.47,0.58,18.11,189,1.000,0.00,0.00,4,48.00,7.26,99,2.16,7.15,3095,45.16,7.54,0.00,8.81,0.000,15.3,52,0.00,0
100.041,1.56,0.70,-8.59,0.00,15.96,20,10,8.2,14.21,13.92,-7.09,14.45,0.58,18.19,189,1.000,0.00,0.00,4,48.00,7.30,99,2.16,7.19,3110,41.55,7.51,0.00,8.81,0.000,15.3,52,0.00,0
100.130,3.91,1.09,-8.59,0.00,15.50,20,10,8.6,14.21,14.16,-7.18,14.37,0.57,18.33,189,1.000,0.00,0.00,4,48.00,7.25,99,2.14,7.10,3091,45.19,7.54,0.00,8.81,0.000,14.9,52,0.00,0
100.228,5.47,1.48,-8.59,0.00,15.04,20,10,8.6,14.21,13.84,-7.16,14.33,0.57,18.32,189,1.000,0.00,0.00,4,48.00,7.30,99,2.16,7.12,3110,45.04,7.58,0.00,8.81,0.000,14.9,52,0.00,0
100.304,6.25,1.41,-8.59,0.00,14.81,20,10,8.6,14.21,14.00,-7.11,14.32,0.57,18.36,189,1.000,0.00,0.00,4,48.00,7.91,99,2.16,7.10,3089,45.05,7.61,0.00,8.81,0.000,15.3,52,0.00,0
