Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Learning 3 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS In Left (°),Accel Position (%),Baro Pressure (psi),Battery Volts (V),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Gear Position (gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Volts (V),Man Abs Press (psi),RPM (RPM),Req Torque (Nm),TD Boost Error (psi),TD Integral (%),TD Proportional (%),TGV Map Ratio (mult),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-23702][2021 USDM WRX STI COBB Custom Features][Reflash: Stage1+SF 93 v400 Boost Select.ptm - Realtime: Stage1+SF 93 v400 Boost Select.ptm]"
103.763,3.12,0.16,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.57,0.32,14.56,122,1.000,0.00,0.00,0,19.00,2.69,63,1.52,4.78,1401,0.00,2.30,0.00,0.00,0.000,5.9,0,0.00,0
103.908,3.12,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.41,0.33,14.56,122,1.000,0.00,0.00,0,18.00,2.66,63,1.52,4.78,1387,0.00,2.34,0.00,0.00,0.000,5.9,0,0.00,0
104.056,3.12,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,122,1.000,0.00,0.00,0,18.50,2.70,63,1.52,4.76,1406,0.00,2.30,0.00,0.00,0.000,5.9,0,0.00,0
104.203,3.91,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,122,1.000,0.00,0.00,0,17.50,2.68,63,1.52,4.78,1397,0.00,2.32,0.00,0.00,0.000,5.9,0,0.00,0
104.354,3.91,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.56,-9.58,14.38,0.32,14.56,122,1.000,0.00,0.00,0,18.50,2.69,63,1.52,4.76,1401,0.00,2.30,0.00,0.00,0.000,5.9,0,0.00,0
104.503,3.91,1.33,0.00,0.00,14.59,0,11,0.0,14.36,14.56,-9.58,14.38,0.32,14.56,122,1.000,0.00,0.00,0,18.00,2.67,63,1.52,4.78,1390,0.00,2.34,0.00,0.00,0.000,5.9,0,0.00,0
104.653,3.91,-0.39,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.58,14.53,0.32,14.56,122,1.000,0.00,0.00,0,18.00,2.67,63,1.52,4.76,1392,0.00,2.36,0.00,0.00,0.000,5.9,0,0.00,0
104.796,3.91,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.59,0.32,14.56,122,1.000,0.00,0.00,0,17.50,2.71,63,1.52,4.78,1413,0.00,2.32,0.00,0.00,0.000,5.9,0,0.00,0
104.943,3.91,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.40,-9.60,14.38,0.32,14.56,122,1.000,0.00,0.00,0,16.50,2.70,63,1.52,4.72,1408,0.00,2.36,0.00,0.00,0.000,5.9,0,0.00,0
105.101,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.61,14.52,0.32,14.56,122,1.000,0.00,0.00,0,18.00,2.70,63,1.52,4.72,1406,0.00,2.35,0.00,0.00,0.000,5.9,0,0.00,0
105.247,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.61,14.67,0.32,14.56,122,1.000,0.00,0.00,0,17.50,2.68,63,1.52,4.74,1398,0.00,2.38,0.00,0.00,0.000,5.9,0,0.00,0
105.388,3.91,-0.70,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.61,14.67,0.32,14.56,122,1.000,0.00,0.00,0,19.00,2.69,63,1.52,4.76,1401,0.00,2.37,0.00,0.00,0.000,5.9,0,0.00,0
105.537,3.12,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.58,14.67,0.32,14.56,122,1.000,0.00,0.00,0,17.50,2.66,63,1.52,4.76,1388,0.00,2.35,0.00,0.00,0.000,5.9,0,0.00,0
105.689,3.12,0.00,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.67,0.32,14.56,122,1.000,0.00,0.00,0,18.00,2.70,63,1.52,4.78,1408,0.00,2.39,0.00,0.00,0.000,5.9,0,0.00,0
105.840,3.12,0.86,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.58,14.45,0.32,14.56,122,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.76,1390,0.00,2.35,0.00,0.00,0.000,5.9,0,0.00,0
105.982,3.91,0.86,0.00,0.00,14.59,0,11,0.0,14.36,14.56,-9.58,14.44,0.32,14.56,122,1.000,0.00,0.00,0,18.50,2.69,63,1.52,4.78,1399,0.00,2.36,0.00,0.00,0.000,5.9,0,0.00,0
106.133,3.91,1.17,0.00,0.00,14.59,0,11,0.0,14.36,14.56,-9.57,14.45,0.32,14.56,122,1.000,0.00,0.00,0,17.50,2.69,63,1.52,4.78,1400,0.00,2.37,0.00,0.00,0.000,5.9,0,0.00,0
106.283,3.91,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,124,1.000,0.00,0.00,0,18.00,2.66,63,1.52,4.76,1384,0.00,2.35,0.00,0.00,0.000,5.9,0,0.00,0
106.423,3.91,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,124,1.000,0.00,0.00,0,18.50,2.68,63,1.52,4.78,1398,0.00,2.35,0.00,0.00,0.000,5.9,0,0.00,0
106.579,4.69,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.66,63,1.52,4.78,1384,0.00,2.36,0.00,0.00,0.000,5.9,0,0.00,0
106.726,4.69,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.40,-9.57,14.38,0.32,14.56,124,1.000,0.00,0.00,0,18.50,2.69,63,1.52,4.78,1398,0.00,2.37,0.00,0.00,0.000,5.9,0,0.00,0
106.867,4.69,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.58,14.38,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.78,1389,0.00,2.40,0.00,0.00,0.000,5.9,0,0.00,0
107.015,4.69,-0.23,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.58,14.38,0.32,14.56,124,1.000,0.00,0.00,0,18.50,2.68,63,1.52,4.76,1396,0.00,2.38,0.00,0.00,0.000,5.9,0,0.00,0
107.164,4.69,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.57,14.67,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.76,1391,0.00,2.43,0.00,0.00,0.000,5.9,0,0.00,0
107.316,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.59,14.67,0.32,14.56,124,1.000,0.00,0.00,0,19.00,2.65,63,1.52,4.76,1382,0.00,2.40,0.00,0.00,0.000,5.9,0,0.00,0
107.461,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.58,14.67,0.32,14.56,124,1.000,0.00,0.00,0,19.00,2.68,63,1.52,4.78,1395,0.00,2.38,0.00,0.00,0.000,5.9,0,0.00,0
107.610,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.67,0.32,14.56,124,1.000,0.00,0.00,0,18.50,2.65,63,1.52,4.78,1378,0.00,2.39,0.00,0.00,0.000,5.9,0,0.00,0
107.760,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.67,0.32,14.56,124,1.000,0.00,0.00,0,18.50,2.68,63,1.52,4.78,1394,0.00,2.38,0.00,0.00,0.000,5.9,0,0.00,0
107.907,3.91,0.00,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.67,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.78,1388,0.00,2.40,0.00,0.00,0.000,5.9,0,0.00,0
108.061,3.91,0.47,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.54,0.32,14.56,124,1.000,0.00,0.00,0,18.00,2.68,63,1.52,4.78,1396,0.00,2.40,0.00,0.00,0.000,5.9,0,0.00,0
108.201,3.91,1.17,0.00,0.00,14.59,0,11,0.0,14.36,14.56,-9.57,14.44,0.32,14.56,124,1.000,0.00,0.00,0,17.00,2.67,63,1.52,4.76,1392,0.00,2.39,0.00,0.00,0.000,5.9,0,0.00,0
108.349,3.91,0.94,0.00,0.00,14.59,0,11,0.0,14.36,14.56,-9.57,14.39,0.32,14.56,124,1.000,0.00,0.00,0,18.50,2.66,63,1.52,4.78,1387,0.00,2.40,0.00,0.00,0.000,5.9,0,0.00,0
108.497,3.91,0.94,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.44,0.32,14.56,124,1.000,0.00,0.00,0,19.00,2.67,63,1.52,4.78,1392,0.00,2.41,0.00,0.00,0.000,5.9,0,0.00,0
108.650,3.91,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,124,1.000,0.00,0.00,0,18.00,2.65,63,1.52,4.78,1378,0.00,2.42,0.00,0.00,0.000,5.9,0,0.00,0
108.800,3.91,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.40,-9.57,14.38,0.32,14.56,124,1.000,0.00,0.00,0,18.50,2.68,63,1.52,4.76,1394,0.00,2.41,0.00,0.00,0.000,5.9,0,0.00,0
108.942,4.69,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.58,14.38,0.32,14.56,124,1.000,0.00,0.00,0,17.00,2.68,63,1.52,4.78,1395,0.00,2.41,0.00,0.00,0.000,5.9,0,0.00,0
109.092,4.69,-0.08,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.61,14.46,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.69,63,1.52,4.72,1404,0.00,2.42,0.00,0.00,0.000,5.9,0,0.00,0
109.238,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.59,14.67,0.32,14.56,124,1.000,0.00,0.00,0,17.00,2.67,63,1.52,4.72,1390,0.00,2.45,0.00,0.00,0.000,5.9,0,0.00,0
109.386,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.60,14.67,0.32,14.56,124,1.000,0.00,0.00,0,18.00,2.67,63,1.52,4.74,1392,0.00,2.47,0.00,0.00,0.000,5.9,0,0.00,0
109.533,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.60,14.67,0.32,14.56,124,1.000,0.00,0.00,0,18.00,2.68,63,1.52,4.76,1395,0.00,2.47,0.00,0.00,0.000,5.9,0,0.00,0
109.680,3.91,0.16,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.56,0.32,14.56,124,1.000,0.00,0.00,0,16.50,2.68,63,1.52,4.78,1394,0.00,2.46,0.00,0.00,0.000,5.9,0,0.00,0
109.827,3.12,0.16,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.54,0.32,14.56,124,1.000,0.00,0.00,0,18.00,2.69,63,1.52,4.76,1399,0.00,2.41,0.00,0.00,0.000,5.9,0,0.00,0
109.976,3.12,-0.08,0.00,0.00,14.47,0,11,0.0,14.36,14.40,-9.60,14.55,0.32,14.56,124,1.000,0.00,0.00,0,17.00,2.67,63,1.52,4.76,1391,0.00,2.45,0.00,0.00,0.000,5.9,0,0.00,0
110.127,3.12,-0.47,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.60,14.63,0.32,14.56,124,1.000,0.00,0.00,0,18.00,2.68,63,1.52,4.78,1398,0.00,2.45,0.00,0.00,0.000,5.9,0,0.00,0
110.282,3.12,0.39,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.62,0.32,14.56,124,1.000,0.00,0.00,0,17.00,2.67,63,1.52,4.76,1390,0.00,2.45,0.00,0.00,0.000,5.9,0,0.00,0
110.424,3.12,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.56,-9.57,14.45,0.32,14.56,124,1.000,0.00,0.00,0,18.00,2.69,63,1.52,4.78,1402,0.00,2.46,0.00,0.00,0.000,5.9,0,0.00,0
110.570,3.91,0.23,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.58,14.43,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.76,1393,0.00,2.45,0.00,0.00,0.000,5.9,0,0.00,0
110.721,3.91,0.78,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.55,14.53,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.65,63,1.52,4.76,1382,0.00,2.46,0.00,0.00,0.000,5.9,0,0.00,0
110.866,3.91,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.68,63,1.52,4.78,1395,0.00,2.47,0.00,0.00,0.000,5.9,0,0.00,0
111.014,3.91,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,124,1.000,0.00,0.00,0,16.50,2.68,63,1.52,4.74,1396,0.00,2.47,0.00,0.00,0.000,5.9,0,0.00,0
111.159,3.91,0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.40,-9.61,14.38,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.69,63,1.52,4.72,1402,0.00,2.47,0.00,0.00,0.000,5.9,0,0.00,0
111.308,3.91,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.60,14.65,0.32,14.56,124,1.000,0.00,0.00,0,16.50,2.67,63,1.52,4.72,1393,0.00,2.50,0.00,0.00,0.000,5.9,0,0.00,0
111.457,3.12,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.60,14.67,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.69,63,1.52,4.74,1401,0.00,2.49,0.00,0.00,0.000,5.9,0,0.00,0
111.602,3.12,0.23,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.61,14.60,0.32,14.56,124,1.000,0.00,0.00,0,17.50,2.65,63,1.52,4.74,1380,0.00,2.54,0.00,0.00,0.000,5.9,0,0.00,0
111.761,3.12,-0.16,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.60,14.53,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.65,63,1.52,4.76,1382,0.00,2.51,0.00,0.00,0.000,5.9,0,0.00,0
111.903,3.12,0.62,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.60,14.51,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.69,63,1.52,4.76,1400,0.00,2.54,0.00,0.00,0.000,5.9,0,0.00,0
112.046,3.91,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.60,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.66,63,1.52,4.72,1386,0.00,2.49,0.00,0.00,0.000,5.9,0,0.00,0
112.199,3.91,0.31,0.00,0.00,14.59,0,11,0.0,14.36,14.40,-9.60,14.46,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.68,63,1.52,4.78,1395,0.00,2.51,0.00,0.00,0.000,5.9,0,0.00,0
112.345,3.91,0.78,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.59,14.52,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.66,63,1.52,4.76,1383,0.00,2.51,0.00,0.00,0.000,5.9,0,0.00,0
112.496,3.91,0.78,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.41,0.32,14.56,126,1.000,0.00,0.00,0,18.00,2.67,63,1.52,4.72,1391,0.00,2.51,0.00,0.00,0.000,5.9,0,0.00,0
112.645,3.91,0.39,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.58,14.48,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.63,63,1.52,4.78,1372,0.00,2.51,0.00,0.00,0.000,5.9,0,0.00,0
112.797,3.91,-0.47,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.55,14.56,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.65,63,1.52,4.78,1381,0.00,2.51,0.00,0.00,0.000,5.9,0,0.00,0
112.947,3.91,0.16,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.55,14.60,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.78,1392,0.00,2.49,0.00,0.00,0.000,5.9,0,0.00,0
113.094,3.91,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.39,0.32,14.56,126,1.000,0.00,0.00,0,16.50,2.67,63,1.52,4.78,1388,0.00,2.51,0.00,0.00,0.000,5.9,0,0.00,0
113.248,3.91,0.31,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.38,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.68,63,1.52,4.78,1395,0.00,2.52,0.00,0.00,0.000,5.9,0,0.00,0
113.392,3.12,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.58,14.67,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.65,63,1.52,4.78,1381,0.00,2.55,0.00,0.00,0.000,5.9,0,0.00,0
113.533,3.12,-0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.67,0.32,14.56,126,1.000,0.00,0.00,0,18.00,2.66,63,1.52,4.78,1388,0.00,2.52,0.00,0.00,0.000,5.9,0,0.00,0
113.680,3.12,-0.31,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.57,14.67,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.67,63,1.52,4.78,1388,0.00,2.52,0.00,0.00,0.000,5.9,0,0.00,0
113.822,3.12,0.70,0.00,0.00,14.59,0,11,0.0,14.36,14.40,-9.55,14.52,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.65,63,1.52,4.76,1378,0.00,2.52,0.00,0.00,0.000,5.9,0,0.00,0
113.971,3.12,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.76,1389,0.00,2.52,0.00,0.00,0.000,5.9,0,0.00,0
114.129,3.91,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.40,-9.53,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.65,63,1.52,4.85,1380,0.00,2.53,0.00,0.00,0.000,5.9,0,0.00,0
114.270,3.91,1.25,0.00,0.00,14.59,0,11,0.0,14.36,14.48,-9.46,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.87,1392,0.00,2.43,0.00,0.00,0.000,5.9,0,0.00,0
114.421,3.91,1.25,0.00,0.00,14.70,0,11,0.0,14.36,14.48,-9.41,14.41,0.32,14.52,126,1.000,0.00,0.00,0,17.00,2.65,63,1.52,4.93,1381,0.00,2.39,0.00,0.00,0.000,5.9,0,0.00,0
114.566,4.69,1.25,0.00,0.00,15.04,0,11,0.0,14.36,14.56,-9.42,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.67,63,1.52,4.93,1393,0.00,2.42,0.00,0.00,0.000,5.9,0,0.00,0
114.727,5.47,1.25,0.00,0.00,15.04,0,11,0.0,14.36,14.48,-9.43,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.68,63,1.52,4.89,1397,0.00,2.41,0.00,0.00,0.000,5.9,0,0.00,0
114.867,6.25,1.25,0.00,0.00,15.04,0,11,0.0,14.36,14.48,-9.49,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.64,63,1.52,4.81,1376,0.00,2.46,0.00,0.00,0.000,5.9,0,0.00,0
115.010,7.03,1.25,0.00,0.00,14.93,0,11,0.0,14.36,14.40,-9.52,14.38,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.68,63,1.52,4.78,1393,0.00,2.50,0.00,0.00,0.000,5.9,0,0.00,0
115.156,7.03,1.25,0.00,0.00,14.70,0,11,0.0,14.36,14.48,-9.57,14.39,0.32,14.56,126,1.000,0.00,0.00,0,16.50,2.66,63,1.52,4.78,1386,0.00,2.54,0.00,0.00,0.000,5.9,0,0.00,0
115.311,7.03,1.25,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.68,63,1.52,4.76,1397,0.00,2.54,0.00,0.00,0.000,5.9,0,0.00,0
115.455,7.03,1.25,0.00,0.00,14.36,0,11,0.0,14.36,14.48,-9.60,14.39,0.32,14.56,126,1.000,0.00,0.00,0,16.50,2.67,63,1.52,4.74,1390,0.00,2.61,0.00,0.00,0.000,5.9,0,0.00,0
115.612,7.03,1.25,0.00,0.00,14.36,0,11,0.0,14.36,14.56,-9.61,14.39,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.68,63,1.52,4.76,1396,0.00,2.62,0.00,0.00,0.000,5.9,0,0.00,0
115.755,7.03,1.25,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-9.57,14.38,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.68,63,1.52,4.76,1396,0.00,2.60,0.00,0.00,0.000,5.9,0,0.00,0
115.894,7.03,1.25,0.00,0.00,14.24,0,11,0.0,14.36,14.40,-9.60,14.38,0.32,14.56,126,1.000,0.00,0.00,0,16.00,2.67,63,1.52,4.72,1391,0.00,2.61,0.00,0.00,0.000,5.9,0,0.00,0
116.042,6.25,1.25,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-9.61,14.39,0.32,14.56,126,1.000,0.00,0.00,0,16.00,2.70,63,1.52,4.72,1406,0.00,2.62,0.00,0.00,0.000,5.9,0,0.00,0
116.193,6.25,-0.70,0.00,0.00,14.24,0,11,0.0,14.36,14.40,-9.63,14.67,0.32,14.56,126,1.000,0.00,0.00,0,16.00,2.67,63,1.52,4.72,1390,0.00,2.62,0.00,0.00,0.000,5.9,0,0.00,0
116.340,5.47,-0.70,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-9.63,14.67,0.32,14.56,126,1.000,0.00,0.00,0,17.00,2.69,63,1.52,4.72,1402,0.00,2.61,0.00,0.00,0.000,5.9,0,0.00,0
116.488,5.47,-0.70,0.00,0.00,14.24,0,11,0.0,14.36,14.48,-9.61,14.67,0.32,14.56,126,1.000,0.00,0.00,0,16.50,2.65,63,1.52,4.72,1381,0.00,2.63,0.00,0.00,0.000,5.9,0,0.00,0
116.635,4.69,-0.70,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-9.60,14.67,0.32,14.56,126,1.000,0.00,0.00,0,17.50,2.67,63,1.52,4.74,1393,0.00,2.62,0.00,0.00,0.000,5.9,0,0.00,0
116.785,3.91,-0.70,0.00,0.00,14.24,0,11,0.0,14.36,14.56,-9.61,14.67,0.32,14.56,126,1.000,0.00,0.00,0,16.50,2.67,63,1.52,4.72,1392,0.00,2.65,0.00,0.00,0.000,5.9,0,0.00,0
116.932,3.91,-0.55,0.00,0.00,14.24,0,11,0.0,14.36,14.40,-9.60,14.67,0.32,14.56,126,1.000,0.00,0.00,0,16.50,2.65,63,1.52,4.72,1382,0.00,2.64,0.00,0.00,0.000,5.9,0,0.00,0
117.078,3.91,-0.23,0.00,0.00,14.36,0,11,0.0,14.36,14.48,-9.60,14.62,0.32,14.56,127,1.000,0.00,0.00,0,17.50,2.66,63,1.50,4.74,1386,0.00,2.65,0.00,0.00,0.000,5.9,0,0.00,0
117.226,3.12,-0.08,0.00,0.00,14.36,0,11,0.0,14.36,14.48,-9.61,14.59,0.32,14.56,127,1.000,0.00,0.00,0,17.00,2.64,63,1.52,4.72,1374,0.00,2.67,0.00,0.00,0.000,5.9,0,0.00,0
117.375,3.12,0.31,0.00,0.00,14.36,0,11,0.0,14.36,14.48,-9.61,14.57,0.32,14.56,127,1.000,0.00,0.00,0,17.50,2.66,63,1.52,4.72,1387,0.00,2.65,0.00,0.00,0.000,5.9,0,0.00,0
117.529,3.12,0.62,0.00,0.00,14.36,0,11,0.0,14.36,14.48,-9.60,14.51,0.32,14.56,127,1.000,0.00,0.00,0,16.50,2.65,63,1.50,4.74,1380,0.00,2.68,0.00,0.00,0.000,5.9,0,0.00,0
117.677,3.12,0.55,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.61,14.48,0.32,14.56,127,1.000,0.00,0.00,0,16.50,2.64,63,1.52,4.72,1375,0.00,2.67,0.00,0.00,0.000,5.9,0,0.00,0
117.820,3.12,0.31,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.63,14.50,0.32,14.56,127,1.000,0.00,0.00,0,18.00,2.65,63,1.52,4.76,1382,0.00,2.68,0.00,0.00,0.000,5.9,0,0.00,0
117.965,3.12,0.31,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.60,14.52,0.32,14.56,127,1.000,0.00,0.00,0,17.00,2.63,63,1.52,4.72,1371,0.00,2.68,0.00,0.00,0.000,5.9,0,0.00,0
118.118,3.12,0.78,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.59,14.47,0.32,14.56,127,1.000,0.00,0.00,0,18.00,2.64,63,1.52,4.78,1377,0.00,2.65,0.00,0.00,0.000,5.9,0,0.00,0
118.269,3.12,0.62,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.59,14.48,0.32,14.56,127,1.000,0.00,0.00,0,17.00,2.64,63,1.52,4.76,1374,0.00,2.68,0.00,0.00,0.000,5.9,0,0.00,0
118.413,3.12,0.70,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.48,0.32,14.56,127,1.000,0.00,0.00,0,17.00,2.62,63,1.52,4.78,1363,0.00,2.65,0.00,0.00,0.000,5.9,0,0.00,0
118.559,3.12,0.62,0.00,0.00,14.47,0,11,0.0,14.36,14.40,-9.55,14.47,0.32,14.56,127,1.000,0.00,0.00,0,18.00,2.65,63,1.52,4.78,1380,0.00,2.64,0.00,0.00,0.000,5.9,0,0.00,0
118.709,3.12,0.55,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.49,0.32,14.56,127,1.000,0.00,0.00,0,17.00,2.64,63,1.52,4.78,1372,0.00,2.65,0.00,0.00,0.000,5.9,0,0.00,0
118.854,3.12,0.62,0.00,0.00,14.47,0,11,0.0,14.36,14.56,-9.59,14.47,0.32,14.56,127,1.000,0.00,0.00,0,18.00,2.64,63,1.52,4.76,1377,0.00,2.66,0.00,0.00,0.000,5.9,0,0.00,0
119.006,3.12,0.23,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.52,0.32,14.56,127,1.000,0.00,0.00,0,17.00,2.65,63,1.52,4.76,1382,0.00,2.67,0.00,0.00,0.000,5.9,0,0.00,0
119.153,3.12,0.31,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.53,0.32,14.56,127,1.000,0.00,0.00,0,16.50,2.64,63,1.52,4.76,1374,0.00,2.65,0.00,0.00,0.000,5.9,0,0.00,0
119.297,3.12,0.55,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.61,14.51,0.32,14.56,127,1.000,0.00,0.00,0,19.00,2.62,63,1.52,4.76,1366,0.00,2.67,0.00,0.00,0.000,5.9,0,0.00,0
119.451,3.12,0.16,0.00,0.00,14.47,0,11,0.0,14.36,14.48,-9.57,14.49,0.32,14.56,127,1.000,0.00,0.00,0,17.00,2.62,63,1.52,4.78,1366,0.00,2.74,0.00,0.00,0.000,5.9,0,0.00,0
